price,date,time
96.4717975649913,2022-01-30,12:39:24
96.25635761665721,2022-01-30,12:44:32
95.93249568863334,2022-01-30,12:49:39
95.77728375921393,2022-01-30,12:54:56
95.62300524500448,2022-01-30,12:59:22
95.54318852455863,2022-01-30,13:04:50
95.51102916737648,2022-01-30,13:08:32
95.08969268079746,2022-01-30,13:14:45
95.07306838568577,2022-01-30,13:19:25
95.23785818876755,2022-01-30,13:24:12
95.21986570473376,2022-01-30,13:29:52
95.30780498656864,2022-01-30,13:35:15
95.17188480601392,2022-01-30,13:38:37
95.01962560707857,2022-01-30,13:44:44
95.11570423479044,2022-01-30,13:49:36
95.12963494763599,2022-01-30,13:54:29
95.09963261766062,2022-01-30,13:59:18
95.22819219671375,2022-01-30,14:04:44
95.19985602239849,2022-01-30,14:09:50
95.14349187852736,2022-01-30,14:14:41
94.74669690851664,2022-01-30,14:20:24
94.4732722409027,2022-01-30,14:24:02
94.15006472182283,2022-01-30,14:30:32
94.23438334620165,2022-01-30,14:34:26
94.45041297597679,2022-01-30,14:39:20
94.53966009911045,2022-01-30,14:44:34
94.50183802754545,2022-01-30,14:49:09
94.37409888173897,2022-01-30,14:54:00
94.7213356602418,2022-01-30,15:00:25
94.8489328380388,2022-01-30,15:04:50
95.01275674724234,2022-01-30,15:08:54
95.0235349940802,2022-01-30,15:14:21
94.94235644343323,2022-01-30,15:19:04
94.8631542251623,2022-01-30,15:23:44
95.30310862781269,2022-01-30,15:30:17
95.2883112023899,2022-01-30,15:34:14
95.07820284436333,2022-01-30,15:39:49
95.33470750537833,2022-01-30,15:44:27
95.34343825807659,2022-01-30,15:50:51
95.28307045772033,2022-01-30,15:54:06
95.24019019518126,2022-01-30,15:59:56
95.24287477586878,2022-01-30,16:04:35
95.45552198186564,2022-01-30,16:08:31
95.69566931122031,2022-01-30,16:14:50
95.65332145195886,2022-01-30,16:19:35
95.51775223191878,2022-01-30,16:24:30
95.3180802535907,2022-01-30,16:28:49
95.25168452064892,2022-01-30,16:34:09
94.98339259619195,2022-01-30,16:39:59
94.76446671728486,2022-01-30,16:44:51
94.73706605923321,2022-01-30,16:49:18
94.8866153862391,2022-01-30,16:54:05
94.92811818604383,2022-01-30,17:00:12
94.65715074011025,2022-01-30,17:04:21
94.53705523143167,2022-01-30,17:09:08
94.5627814573686,2022-01-30,17:14:04
94.54040615804604,2022-01-30,17:18:50
94.74942088357791,2022-01-30,17:24:54
95.02052433606967,2022-01-30,17:30:04
95.08191983219749,2022-01-30,17:33:58
95.06398731229241,2022-01-30,17:38:42
95.14402211608272,2022-01-30,17:43:48
95.15942299052462,2022-01-30,17:49:44
95.18392087611652,2022-01-30,17:54:54
95.1210683971473,2022-01-30,17:59:52
95.14372460870497,2022-01-30,18:03:45
95.10210057670481,2022-01-30,18:08:56
95.0982269977784,2022-01-30,18:14:23
95.17013285280578,2022-01-30,18:19:30
94.84107220276753,2022-01-30,18:24:26
94.722955274578,2022-01-30,18:30:14
94.67754905342936,2022-01-30,18:34:10
94.51589304324096,2022-01-30,18:39:03
94.49190424129276,2022-01-30,18:43:47
94.47385786909074,2022-01-30,18:50:28
94.44167668965021,2022-01-30,18:54:18
94.46257033933298,2022-01-30,18:59:02
94.44290702055615,2022-01-30,19:04:27
93.84275665454187,2022-01-30,19:09:53
93.25067101714235,2022-01-30,19:14:56
93.21550866009476,2022-01-30,19:19:58
93.14177982340694,2022-01-30,19:24:45
92.8404839770752,2022-01-30,19:29:18
92.51642165601169,2022-01-30,19:34:24
92.42178182081737,2022-01-30,19:39:06
92.49204406538465,2022-01-30,19:44:15
92.44802247410568,2022-01-30,19:49:16
92.18978736025616,2022-01-30,19:54:06
92.08515362424781,2022-01-30,19:58:42
92.19907319667773,2022-01-30,20:04:19
91.8818588343527,2022-01-30,20:09:13
92.15754760388032,2022-01-30,20:14:36
92.64637079553293,2022-01-30,20:18:43
92.77981030852528,2022-01-30,20:23:50
92.83054799855228,2022-01-30,20:30:29
92.63721261812503,2022-01-30,20:34:29
92.823365702763,2022-01-30,20:39:30
92.85694485836214,2022-01-30,20:44:45
92.58528355737192,2022-01-30,20:49:28
92.63557976289214,2022-01-30,20:54:34
92.75977993938587,2022-01-30,21:00:10
92.77264313982595,2022-01-30,21:04:06
92.68339354715978,2022-01-30,21:09:13
92.48734443719687,2022-01-30,21:13:54
92.44485719526944,2022-01-30,21:18:58
92.0206522283791,2022-01-30,21:24:18
92.2439040296854,2022-01-30,21:30:19
92.36315522311035,2022-01-30,21:34:11
92.47504313568801,2022-01-30,21:39:58
92.80997056961718,2022-01-30,21:45:00
92.81558344843499,2022-01-30,21:49:27
92.60408732574668,2022-01-30,21:54:23
92.54037843120229,2022-01-30,22:00:14
92.64971996527737,2022-01-30,22:04:35
92.82075625481657,2022-01-30,22:09:13
92.55905256730514,2022-01-30,22:14:01
92.3881700218005,2022-01-30,22:20:11
92.41420467545804,2022-01-30,22:24:00
92.63863708633303,2022-01-30,22:30:10
92.68021600110383,2022-01-30,22:33:47
92.82872250423588,2022-01-30,22:40:04
92.74070704673687,2022-01-30,22:44:49
92.68936991752564,2022-01-30,22:49:26
92.88677207496183,2022-01-30,22:54:13
93.06821335723515,2022-01-30,22:59:28
93.10020660512458,2022-01-30,23:03:29
93.5564669848369,2022-01-30,23:08:56
94.12396220160666,2022-01-30,23:14:04
93.81202667722832,2022-01-30,23:20:17
93.95218176171875,2022-01-30,23:24:05
93.72720234887879,2022-01-30,23:30:00
93.8334541760154,2022-01-30,23:33:46
93.6079036296782,2022-01-30,23:40:05
93.42239254118356,2022-01-30,23:44:56
93.39164176472428,2022-01-30,23:49:40
93.30316541721417,2022-01-30,23:54:15
93.40252902879779,2022-01-30,23:59:54
